CALLS UPDATED,CALLS VOLUME,CALLS HIGH,CALL SLOW,CALLS PRIOR SETTLE,CALLS CHANGE,CALLS LAST,PUTS LAST,PUTS CHANGE,PUTS PRIOR SETTLE,PUTS LOW,PUTS HIGH,PUTS VOLUME,PUTS UPDATED,STRIKE PRICE,Date
18:29:31 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.665,-,-,0,18:29:41 CT 02 Feb 2021,15250.0,2021-05-01
18:31:31 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.165,-,-,0,18:30:43 CT 02 Feb 2021,14750.0,2021-05-01
18:31:00 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.915,-,-,0,18:31:02 CT 02 Feb 2021,14500.0,2021-05-01
18:29:38 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.665,-,-,0,18:30:37 CT 02 Feb 2021,14250.0,2021-05-01
18:30:09 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.415,-,-,0,18:29:38 CT 02 Feb 2021,14000.0,2021-05-01
18:30:39 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.165,-,-,0,18:29:11 CT 02 Feb 2021,13750.0,2021-05-01
18:30:17 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.915,-,-,0,18:30:56 CT 02 Feb 2021,13500.0,2021-05-01
18:29:11 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.665,-,-,0,18:30:13 CT 02 Feb 2021,13250.0,2021-05-01
18:29:12 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.415,-,-,0,18:30:28 CT 02 Feb 2021,13000.0,2021-05-01
18:30:11 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.165,-,-,0,18:30:54 CT 02 Feb 2021,12750.0,2021-05-01
18:30:13 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.915,-,-,0,18:29:34 CT 02 Feb 2021,12500.0,2021-05-01
18:29:58 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.665,-,-,0,18:30:53 CT 02 Feb 2021,12250.0,2021-05-01
18:30:42 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.415,-,-,0,18:31:15 CT 02 Feb 2021,15000.0,2021-05-01
18:30:12 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.7651,-,-,0,18:29:10 CT 02 Feb 2021,7350.0,2021-05-01
18:29:37 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,15.165,-,-,0,18:31:32 CT 02 Feb 2021,17750.0,2021-05-01
18:31:03 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.6651,-,-,0,18:30:52 CT 02 Feb 2021,7250.0,2021-05-01
18:31:09 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,3.2154,-,-,0,18:30:19 CT 02 Feb 2021,5800.0,2021-05-01
18:30:14 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,3.1654,-,-,0,18:29:32 CT 02 Feb 2021,5750.0,2021-05-01
18:30:54 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,3.1154,-,-,0,18:30:12 CT 02 Feb 2021,5700.0,2021-05-01
18:31:09 CT 02 Feb 2021,0,-,-,0.0005,-,-,-,-,3.0655,-,-,0,18:29:18 CT 02 Feb 2021,5650.0,2021-05-01
18:30:56 CT 02 Feb 2021,0,-,-,0.0005,-,-,-,-,3.0155,-,-,0,18:31:29 CT 02 Feb 2021,5600.0,2021-05-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0019,-,-,-,-,2.9655,-,-,0,18:29:57 CT 02 Feb 2021,5550.0,2021-05-01
08:20:18 CT 03 Feb 2021,0,-,-,0.002,-,-,-,-,2.9156,-,-,0,18:30:16 CT 02 Feb 2021,5500.0,2021-05-01
18:30:56 CT 02 Feb 2021,0,-,-,0.0006,-,-,-,-,2.8656,-,-,0,18:30:53 CT 02 Feb 2021,5450.0,2021-05-01
18:30:00 CT 02 Feb 2021,0,-,-,0.0006,-,-,-,-,2.8156,-,-,0,18:31:29 CT 02 Feb 2021,5400.0,2021-05-01
18:29:13 CT 02 Feb 2021,0,-,-,0.0007,-,-,-,-,2.7657,-,-,0,18:31:00 CT 02 Feb 2021,5350.0,2021-05-01
18:30:41 CT 02 Feb 2021,0,-,-,0.0007,-,-,-,-,2.7157,-,-,0,18:30:58 CT 02 Feb 2021,5300.0,2021-05-01
18:31:32 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,3.2654,-,-,0,18:30:24 CT 02 Feb 2021,5850.0,2021-05-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0024,-,-,-,-,2.6658,-,-,0,18:30:31 CT 02 Feb 2021,5250.0,2021-05-01
18:30:54 CT 02 Feb 2021,0,-,-,0.0009,-,-,-,-,2.5659,-,-,0,18:30:32 CT 02 Feb 2021,5150.0,2021-05-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0028,-,-,-,-,2.5159,-,-,0,18:30:54 CT 02 Feb 2021,5100.0,2021-05-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0029,-,-,-,-,2.4659,-,-,0,18:31:21 CT 02 Feb 2021,5050.0,2021-05-01
08:20:17 CT 03 Feb 2021,0,-,-,0.003,-,-,-,-,2.4159,-,-,0,18:30:54 CT 02 Feb 2021,5000.0,2021-05-01
18:29:09 CT 02 Feb 2021,0,-,-,0.001,-,-,-,-,2.366,-,-,0,18:31:17 CT 02 Feb 2021,4950.0,2021-05-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0033,-,-,-,-,2.3161,-,-,0,18:30:54 CT 02 Feb 2021,4900.0,2021-05-01
18:30:56 CT 02 Feb 2021,0,-,-,0.0011,-,-,-,-,2.2661,-,-,0,18:31:24 CT 02 Feb 2021,4850.0,2021-05-01
18:30:30 CT 02 Feb 2021,0,-,-,0.0011,-,-,-,-,2.2161,-,-,0,18:30:54 CT 02 Feb 2021,4800.0,2021-05-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0038,-,-,-,-,2.1662,-,-,0,18:31:17 CT 02 Feb 2021,4750.0,2021-05-01
08:20:17 CT 03 Feb 2021,0,-,-,0.004,-,-,-,-,2.1162,-,-,0,18:30:32 CT 02 Feb 2021,4700.0,2021-05-01
18:29:51 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.7151,-,-,0,18:31:31 CT 02 Feb 2021,7300.0,2021-05-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0025,-,-,-,-,2.3844,-,-,0,08:20:18 CT 03 Feb 2021,5200.0,2021-05-01
18:29:08 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,3.3154,-,-,0,18:30:50 CT 02 Feb 2021,5900.0,2021-05-01
18:29:16 CT 02 Feb 2021,0,-,-,0.0013,-,-,-,-,2.0663,-,-,0,18:30:49 CT 02 Feb 2021,4650.0,2021-05-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0013,-,-,-,-,3.4153,-,-,0,18:30:05 CT 02 Feb 2021,6000.0,2021-05-01
18:29:52 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,3.3653,-,-,0,18:29:35 CT 02 Feb 2021,5950.0,2021-05-01
18:30:56 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.6151,-,-,0,18:30:54 CT 02 Feb 2021,7200.0,2021-05-01
18:30:54 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.5651,-,-,0,18:30:54 CT 02 Feb 2021,7150.0,2021-05-01
18:30:39 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.5151,-,-,0,18:29:43 CT 02 Feb 2021,7100.0,2021-05-01
18:31:11 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.4651,-,-,0,18:31:30 CT 02 Feb 2021,7050.0,2021-05-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0005,-,-,-,-,4.4151,-,-,0,18:31:07 CT 02 Feb 2021,7000.0,2021-05-01
18:29:17 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.3651,-,-,0,18:29:41 CT 02 Feb 2021,6950.0,2021-05-01
18:30:04 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.3151,-,-,0,18:30:54 CT 02 Feb 2021,6900.0,2021-05-01
18:30:02 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.2151,-,-,0,18:30:54 CT 02 Feb 2021,6800.0,2021-05-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0007,-,-,-,-,4.1651,-,-,0,18:30:54 CT 02 Feb 2021,6750.0,2021-05-01
18:31:13 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.1151,-,-,0,18:30:53 CT 02 Feb 2021,6700.0,2021-05-01
18:30:54 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.0651,-,-,0,18:31:00 CT 02 Feb 2021,6650.0,2021-05-01
18:30:56 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.2651,-,-,0,18:30:54 CT 02 Feb 2021,6850.0,2021-05-01
18:31:12 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,3.9652,-,-,0,18:30:21 CT 02 Feb 2021,6550.0,2021-05-01
18:30:20 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,3.4653,-,-,0,18:30:54 CT 02 Feb 2021,6050.0,2021-05-01
18:30:23 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,4.0151,-,-,0,18:30:57 CT 02 Feb 2021,6600.0,2021-05-01
18:29:25 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,3.5653,-,-,0,18:29:54 CT 02 Feb 2021,6150.0,2021-05-01
18:29:24 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,3.6152,-,-,0,18:29:13 CT 02 Feb 2021,6200.0,2021-05-01
18:30:43 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,3.6652,-,-,0,18:29:08 CT 02 Feb 2021,6250.0,2021-05-01
18:29:13 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,3.7152,-,-,0,18:30:29 CT 02 Feb 2021,6300.0,2021-05-01
18:29:19 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,3.5153,-,-,0,18:29:38 CT 02 Feb 2021,6100.0,2021-05-01
18:30:00 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,3.8152,-,-,0,18:30:03 CT 02 Feb 2021,6400.0,2021-05-01
18:30:56 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,3.8652,-,-,0,18:31:04 CT 02 Feb 2021,6450.0,2021-05-01
18:29:38 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,3.9152,-,-,0,18:29:42 CT 02 Feb 2021,6500.0,2021-05-01
18:29:44 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,3.7652,-,-,0,18:30:48 CT 02 Feb 2021,6350.0,2021-05-01
08:20:17 CT 03 Feb 2021,20,-,-,0.1831,-,-,-,-,0.3751,-,-,20,07:58:53 CT 03 Feb 2021,2910.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0952,-,-,-,-,0.5873,-,-,0,18:29:27 CT 02 Feb 2021,3170.0,2021-06-01
08:20:17 CT 03 Feb 2021,14,0.0960,0.0960,0.1003,-0.0043,0.0960,-,-,0.5697,-,-,0,18:31:20 CT 02 Feb 2021,3150.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1143,-,-,-,-,0.3723,-,-,0,08:20:18 CT 03 Feb 2021,3100.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1267,-,-,-,-,0.4925,-,-,0,18:30:22 CT 02 Feb 2021,3060.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.13,-,-,-,-,0.4842,-,-,0,18:29:34 CT 02 Feb 2021,3050.0,2021-06-01
13:12:27 CT 03 Feb 2021,10,0.1080,0.1080,0.1368,-0.0288,0.1080,-,-,0.4678,-,-,0,18:29:45 CT 02 Feb 2021,3030.0,2021-06-01
12:35:16 CT 03 Feb 2021,595,0.1410,0.1160,0.1474,-0.0314,0.1160,-,-,0.3054,-,-,0,08:20:18 CT 03 Feb 2021,3000.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1665,-,-,-,-,0.2745,-,-,0,08:20:17 CT 03 Feb 2021,2950.0,2021-06-01
08:20:18 CT 03 Feb 2021,0,-,-,0.1747,-,-,-,-,0.3898,-,-,0,18:31:27 CT 02 Feb 2021,2930.0,2021-06-01
13:43:48 CT 03 Feb 2021,22,-,-,0.1875,-,-,-,-,0.2455,-,-,22,13:43:48 CT 03 Feb 2021,2900.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3995,-,-,-,-,0.0875,-,-,2,10:46:21 CT 03 Feb 2021,2530.0,2021-06-01
11:53:38 CT 03 Feb 2021,170,0.1900,0.1900,0.2103,-0.0203,0.1900,-,-,0.2183,-,-,0,08:20:18 CT 03 Feb 2021,2850.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2248,-,-,-,-,0.3119,-,-,0,18:30:11 CT 02 Feb 2021,2820.0,2021-06-01
10:02:35 CT 03 Feb 2021,20,-,-,0.2348,-,-,-,-,0.1928,-,-,20,10:02:35 CT 03 Feb 2021,2800.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2452,-,-,-,-,0.1832,-,-,0,08:20:17 CT 03 Feb 2021,2780.0,2021-06-01
10:49:55 CT 03 Feb 2021,40,-,-,0.2613,-,-,-,-,0.1693,-,-,405,11:54:29 CT 03 Feb 2021,2750.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2896,-,-,-,-,0.1476,-,-,200,09:42:00 CT 03 Feb 2021,2700.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3198,-,-,-,-,0.1278,-,-,0,08:20:18 CT 03 Feb 2021,2650.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3323,-,-,-,-,0.1203,-,-,2,10:46:21 CT 03 Feb 2021,2630.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3517,-,-,-,-,0.1098,-,-,0,08:20:17 CT 03 Feb 2021,2600.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3855,-,-,-,-,0.0935,-,-,0,08:20:17 CT 03 Feb 2021,2550.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.4137,-,-,-,-,0.0818,-,-,0,08:20:17 CT 03 Feb 2021,2510.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2009,-,-,-,-,0.3462,-,-,0,18:30:05 CT 02 Feb 2021,2870.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.088,-,-,-,-,0.614,-,-,0,18:30:24 CT 02 Feb 2021,3200.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0278,-,-,-,-,1.0409,-,-,0,18:29:13 CT 02 Feb 2021,3650.0,2021-06-01
10:44:40 CT 03 Feb 2021,115,0.0670,0.0670,0.0772,-0.0102,0.0670,-,-,0.6592,-,-,0,18:30:38 CT 02 Feb 2021,3250.0,2021-06-01
18:30:43 CT 02 Feb 2021,0,-,-,0.0032,-,-,-,-,1.7342,-,-,0,18:29:24 CT 02 Feb 2021,4350.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.421,-,-,0.0900,+0.0110,0.079,0.0900,0.0900,731,11:54:29 CT 03 Feb 2021,2500.0,2021-06-01
18:30:14 CT 02 Feb 2021,0,-,-,0.0034,-,-,-,-,1.6844,-,-,0,18:30:53 CT 02 Feb 2021,4300.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0094,-,-,-,-,1.6346,-,-,0,18:29:33 CT 02 Feb 2021,4250.0,2021-06-01
18:29:40 CT 02 Feb 2021,0,-,-,0.0038,-,-,-,-,1.5848,-,-,0,18:29:23 CT 02 Feb 2021,4200.0,2021-06-01
10:43:17 CT 03 Feb 2021,1,-,-,0.0109,-,-,-,-,1.5351,-,-,0,18:29:44 CT 02 Feb 2021,4150.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0117,-,-,-,-,1.4854,-,-,0,18:30:21 CT 02 Feb 2021,4100.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0127,-,-,-,-,1.4358,-,-,0,18:29:25 CT 02 Feb 2021,4050.0,2021-06-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0136,-,-,-,-,1.3862,-,-,0,18:30:17 CT 02 Feb 2021,4000.0,2021-06-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0147,-,-,-,-,1.3366,-,-,0,18:30:36 CT 02 Feb 2021,3950.0,2021-06-01
10:13:36 CT 03 Feb 2021,20,0.0120,0.0110,0.016,-0.0050,0.0110,-,-,1.2871,-,-,0,18:29:08 CT 02 Feb 2021,3900.0,2021-06-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0814,-,-,-,-,0.6411,-,-,0,18:30:23 CT 02 Feb 2021,3230.0,2021-06-01
10:47:27 CT 03 Feb 2021,2,-,-,0.0176,-,-,-,-,1.2376,-,-,0,18:29:42 CT 02 Feb 2021,3850.0,2021-06-01
09:52:34 CT 03 Feb 2021,2,0.0160,0.0160,0.0219,-0.0059,0.0160,-,-,1.139,-,-,0,18:29:46 CT 02 Feb 2021,3750.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0246,-,-,-,-,1.0899,-,-,0,18:30:10 CT 02 Feb 2021,3700.0,2021-06-01
10:43:46 CT 03 Feb 2021,1,-,-,0.0315,-,-,-,-,0.9922,-,-,0,18:30:25 CT 02 Feb 2021,3600.0,2021-06-01
10:47:27 CT 03 Feb 2021,1,-,-,0.0357,-,-,-,-,0.9436,-,-,0,18:29:49 CT 02 Feb 2021,3550.0,2021-06-01
12:35:16 CT 03 Feb 2021,400,-,-,0.0404,-,-,-,-,0.8952,-,-,0,18:29:48 CT 02 Feb 2021,3500.0,2021-06-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0425,-,-,-,-,0.8759,-,-,0,18:29:26 CT 02 Feb 2021,3480.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0458,-,-,-,-,0.847,-,-,0,18:30:06 CT 02 Feb 2021,3450.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.052,-,-,-,-,0.7993,-,-,0,18:29:55 CT 02 Feb 2021,3400.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0593,-,-,-,-,0.7519,-,-,0,18:30:25 CT 02 Feb 2021,3350.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0641,-,-,-,-,0.7237,-,-,0,18:31:23 CT 02 Feb 2021,3320.0,2021-06-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0677,-,-,-,-,0.7052,-,-,0,18:31:19 CT 02 Feb 2021,3300.0,2021-06-01
10:43:46 CT 03 Feb 2021,21,0.0140,0.0140,0.0195,-0.0055,0.0140,-,-,1.1883,-,-,0,18:31:19 CT 02 Feb 2021,3800.0,2021-06-01
08:20:18 CT 03 Feb 2021,0,-,-,0.4505,-,-,-,-,0.1222,-,-,0,18:30:56 CT 02 Feb 2021,2460.0,2021-06-01
18:30:21 CT 02 Feb 2021,0,-,-,1.2698,-,-,-,-,0.0008,-,-,0,18:31:36 CT 02 Feb 2021,1350.0,2021-06-01
18:29:55 CT 02 Feb 2021,0,-,-,0.3065,-,-,-,-,0.0591,-,-,0,08:20:17 CT 03 Feb 2021,2420.0,2021-06-01
18:30:32 CT 02 Feb 2021,0,-,-,1.519,-,-,-,-,0.0001,-,-,0,18:29:07 CT 02 Feb 2021,1100.0,2021-06-01
18:30:06 CT 02 Feb 2021,0,-,-,1.569,-,-,-,-,0.0001,-,-,0,18:30:47 CT 02 Feb 2021,1050.0,2021-06-01
18:31:20 CT 02 Feb 2021,0,-,-,1.619,-,-,-,-,0.0001,-,-,0,18:30:30 CT 02 Feb 2021,1000.0,2021-06-01
18:29:43 CT 02 Feb 2021,0,-,-,1.669,-,-,-,-,0.0001,-,-,0,18:30:39 CT 02 Feb 2021,950.0,2021-06-01
18:31:14 CT 02 Feb 2021,0,-,-,1.719,-,-,-,-,0.0001,-,-,0,18:30:43 CT 02 Feb 2021,900.0,2021-06-01
18:29:17 CT 02 Feb 2021,0,-,-,1.769,-,-,-,-,0.0001,-,-,0,18:29:13 CT 02 Feb 2021,850.0,2021-06-01
18:31:18 CT 02 Feb 2021,0,-,-,1.819,-,-,-,-,0.0001,-,-,0,18:29:14 CT 02 Feb 2021,800.0,2021-06-01
18:30:59 CT 02 Feb 2021,0,-,-,1.869,-,-,-,-,0.0001,-,-,0,18:30:26 CT 02 Feb 2021,750.0,2021-06-01
18:29:26 CT 02 Feb 2021,0,-,-,1.919,-,-,-,-,0.0001,-,-,0,18:30:19 CT 02 Feb 2021,700.0,2021-06-01
18:29:59 CT 02 Feb 2021,0,-,-,1.969,-,-,-,-,0.0001,-,-,0,18:29:19 CT 02 Feb 2021,650.0,2021-06-01
18:31:24 CT 02 Feb 2021,0,-,-,2.019,-,-,-,-,0.0001,-,-,0,18:31:28 CT 02 Feb 2021,600.0,2021-06-01
18:31:18 CT 02 Feb 2021,0,-,-,2.069,-,-,-,-,0.0001,-,-,0,18:31:32 CT 02 Feb 2021,550.0,2021-06-01
18:30:32 CT 02 Feb 2021,0,-,-,2.119,-,-,-,-,0.0001,-,-,0,18:30:32 CT 02 Feb 2021,500.0,2021-06-01
18:30:28 CT 02 Feb 2021,0,-,-,2.169,-,-,-,-,0.0001,-,-,0,18:30:31 CT 02 Feb 2021,450.0,2021-06-01
18:29:31 CT 02 Feb 2021,0,-,-,2.219,-,-,-,-,0.0001,-,-,0,18:30:46 CT 02 Feb 2021,400.0,2021-06-01
18:29:30 CT 02 Feb 2021,0,-,-,2.269,-,-,-,-,0.0001,-,-,0,18:30:32 CT 02 Feb 2021,350.0,2021-06-01
18:30:32 CT 02 Feb 2021,0,-,-,2.319,-,-,-,-,0.0001,-,-,0,18:29:46 CT 02 Feb 2021,300.0,2021-06-01
18:29:43 CT 02 Feb 2021,0,-,-,2.369,-,-,-,-,0.0001,-,-,0,18:31:12 CT 02 Feb 2021,250.0,2021-06-01
18:30:31 CT 02 Feb 2021,0,-,-,2.419,-,-,-,-,0.0001,-,-,0,18:29:20 CT 02 Feb 2021,200.0,2021-06-01
18:30:31 CT 02 Feb 2021,0,-,-,2.469,-,-,-,-,0.0001,-,-,0,18:30:32 CT 02 Feb 2021,150.0,2021-06-01
18:31:19 CT 02 Feb 2021,0,-,-,2.519,-,-,-,-,0.0001,-,-,0,18:30:09 CT 02 Feb 2021,100.0,2021-06-01
18:30:31 CT 02 Feb 2021,0,-,-,2.569,-,-,-,-,0.0001,-,-,0,18:30:28 CT 02 Feb 2021,50.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0077,-,-,-,-,1.784,-,-,0,18:30:58 CT 02 Feb 2021,4400.0,2021-06-01
18:30:22 CT 02 Feb 2021,0,-,-,1.4691,-,-,-,-,0.0001,-,-,0,18:30:24 CT 02 Feb 2021,1150.0,2021-06-01
18:30:21 CT 02 Feb 2021,0,-,-,1.4192,-,-,-,-,0.0002,-,-,0,18:30:26 CT 02 Feb 2021,1200.0,2021-06-01
18:31:20 CT 02 Feb 2021,0,-,-,1.3693,-,-,-,-,0.0003,-,-,0,18:31:03 CT 02 Feb 2021,1250.0,2021-06-01
18:31:18 CT 02 Feb 2021,0,-,-,1.3195,-,-,-,-,0.0005,-,-,0,18:31:15 CT 02 Feb 2021,1300.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.4967,-,-,0.0560,+0.0013,0.0547,0.0550,0.0600,220,13:08:53 CT 03 Feb 2021,2400.0,2021-06-01
08:20:18 CT 03 Feb 2021,0,-,-,0.5367,-,-,-,-,0.0448,-,-,352,12:17:55 CT 03 Feb 2021,2350.0,2021-06-01
08:20:18 CT 03 Feb 2021,0,-,-,0.5449,-,-,-,-,0.043,-,-,0,08:20:18 CT 03 Feb 2021,2340.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.5782,-,-,-,-,0.0362,-,-,0,08:20:17 CT 03 Feb 2021,2300.0,2021-06-01
18:30:11 CT 02 Feb 2021,0,-,-,0.4193,-,-,-,-,0.0303,-,-,2,10:51:17 CT 03 Feb 2021,2260.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.6209,-,-,-,-,0.029,-,-,552,12:07:06 CT 03 Feb 2021,2250.0,2021-06-01
18:31:31 CT 02 Feb 2021,0,-,-,0.4663,-,-,0.0210,-0.0020,0.023,0.0210,0.0210,34,10:34:23 CT 03 Feb 2021,2200.0,2021-06-01
18:30:29 CT 02 Feb 2021,0,-,-,0.507,-,-,0.0150,-0.0031,0.0181,0.0150,0.0180,42,10:46:14 CT 03 Feb 2021,2150.0,2021-06-01
18:30:18 CT 02 Feb 2021,0,-,-,0.5153,-,-,-,-,0.0172,-,-,1,10:42:21 CT 03 Feb 2021,2140.0,2021-06-01
18:30:21 CT 02 Feb 2021,0,-,-,0.5493,-,-,-,-,0.0143,-,-,0,08:20:17 CT 03 Feb 2021,2100.0,2021-06-01
18:31:20 CT 02 Feb 2021,0,-,-,0.5928,-,-,-,-,0.0115,-,-,2,10:51:17 CT 03 Feb 2021,2050.0,2021-06-01
08:20:17 CT 03 Feb 2021,0,-,-,0.4581,-,-,-,-,0.0661,-,-,0,08:20:17 CT 03 Feb 2021,2450.0,2021-06-01
18:31:27 CT 02 Feb 2021,0,-,-,0.638,-,-,-,-,0.0094,-,-,1,10:42:05 CT 03 Feb 2021,2000.0,2021-06-01
18:29:15 CT 02 Feb 2021,0,-,-,0.7316,-,-,-,-,0.0064,-,-,0,08:20:18 CT 03 Feb 2021,1900.0,2021-06-01
18:31:20 CT 02 Feb 2021,0,-,-,0.7793,-,-,-,-,0.0054,-,-,0,08:20:18 CT 03 Feb 2021,1850.0,2021-06-01
18:31:18 CT 02 Feb 2021,0,-,-,0.8273,-,-,-,-,0.0046,-,-,0,08:20:17 CT 03 Feb 2021,1800.0,2021-06-01
18:30:34 CT 02 Feb 2021,0,-,-,0.8759,-,-,-,-,0.004,-,-,1,10:41:37 CT 03 Feb 2021,1750.0,2021-06-01
18:29:07 CT 02 Feb 2021,0,-,-,0.9248,-,-,-,-,0.0034,-,-,0,08:20:18 CT 03 Feb 2021,1700.0,2021-06-01
18:30:19 CT 02 Feb 2021,0,-,-,0.9738,-,-,-,-,0.0028,-,-,0,08:20:18 CT 03 Feb 2021,1650.0,2021-06-01
18:29:15 CT 02 Feb 2021,0,-,-,1.0229,-,-,-,-,0.0024,-,-,0,08:20:17 CT 03 Feb 2021,1600.0,2021-06-01
18:29:43 CT 02 Feb 2021,0,-,-,1.0722,-,-,-,-,0.002,-,-,0,08:20:17 CT 03 Feb 2021,1550.0,2021-06-01
18:29:08 CT 02 Feb 2021,0,-,-,1.1218,-,-,-,-,0.0017,-,-,0,08:20:17 CT 03 Feb 2021,1500.0,2021-06-01
18:30:21 CT 02 Feb 2021,0,-,-,1.1709,-,-,-,-,0.0019,-,-,0,18:31:18 CT 02 Feb 2021,1450.0,2021-06-01
18:29:31 CT 02 Feb 2021,0,-,-,1.2202,-,-,-,-,0.0012,-,-,0,18:29:48 CT 02 Feb 2021,1400.0,2021-06-01
18:29:39 CT 02 Feb 2021,0,-,-,0.6844,-,-,-,-,0.0078,-,-,0,08:20:17 CT 03 Feb 2021,1950.0,2021-06-01
